Date,Open,High,Low,Close,Volume,ticker
2020-09-02,112.37,112.68,112.25,112.26,83660566,MSFT
2020-09-03,115.0,115.83,114.41,114.57,89067246,MSFT
2020-09-04,111.38,113.69,110.62,112.64,57217795,MSFT
2020-09-07,115.29,115.58,114.0,114.75,9939645,MSFT
2020-09-08,113.74,113.94,113.49,113.58,57067562,MSFT
2020-09-09,121.19,122.41,118.91,119.1,13079127,MSFT
2020-09-10,119.8,119.95,117.66,118.42,26270280,MSFT
2020-09-11,115.82,117.23,115.54,116.64,56479725,MSFT
2020-09-14,112.46,114.14,112.19,113.01,12678912,MSFT
2020-09-15,111.47,112.82,110.54,110.65,44426746,MSFT
2020-09-16,107.73,110.21,107.08,109.66,47861696,MSFT
2020-09-17,107.06,108.94,106.91,107.91,42494200,MSFT
2020-09-18,106.1,107.1,105.13,105.77,52475738,MSFT
2020-09-21,105.18,106.56,103.04,104.62,82259997,MSFT
2020-09-22,104.5,105.2,104.11,104.34,31787629,MSFT
2020-09-23,108.09,108.5,106.14,107.04,78624129,MSFT
2020-09-24,103.83,104.65,103.55,104.07,62130001,MSFT
2020-09-25,103.27,103.54,102.86,103.19,35080917,MSFT
2020-09-28,101.45,101.67,100.66,101.62,64560941,MSFT
2020-09-29,98.2,99.62,98.1,99.12,56663317,MSFT
2020-09-30,97.13,98.08,96.24,97.09,26385151,MSFT
2020-10-01,95.24,96.17,94.65,95.69,15934947,MSFT
2020-10-02,97.01,97.66,96.01,96.95,20990486,MSFT
2020-10-05,94.57,97.29,94.07,96.71,25520470,MSFT
2020-10-06,96.01,96.61,95.6,95.92,35600334,MSFT
2020-10-07,96.56,97.08,96.3,97.0,36418846,MSFT
2020-10-08,97.04,98.44,96.21,97.55,12288124,MSFT
2020-10-09,97.31,97.49,97.11,97.27,2249812,MSFT
2020-10-12,97.6,98.18,97.17,97.99,79913482,MSFT
2020-10-13,97.47,98.37,95.95,96.71,67918264,MSFT
2020-10-14,98.86,99.53,97.58,97.83,67885515,MSFT
2020-10-15,99.43,99.65,98.15,98.7,38859747,MSFT
2020-10-16,98.89,99.78,97.77,98.09,79444725,MSFT
2020-10-19,96.46,97.58,95.21,96.16,37046211,MSFT
2020-10-20,98.79,99.48,98.15,98.77,53482965,MSFT
2020-10-21,97.93,99.32,97.09,99.01,78347399,MSFT
2020-10-22,104.05,104.79,103.45,104.38,24620001,MSFT
2020-10-23,104.38,104.38,102.88,103.31,15284313,MSFT
2020-10-26,105.6,106.05,104.28,104.91,68175480,MSFT
2020-10-27,103.8,106.59,103.76,104.23,15336569,MSFT
2020-10-28,104.87,105.38,103.89,104.77,80493293,MSFT
2020-10-29,107.32,108.91,106.25,106.36,80642606,MSFT
2020-10-30,104.88,105.23,104.75,105.02,55001767,MSFT
2020-11-02,106.38,106.85,104.54,104.93,7503623,MSFT
2020-11-03,104.64,105.36,103.79,105.31,49207216,MSFT
2020-11-04,106.32,107.52,104.55,105.61,66534497,MSFT
2020-11-05,107.41,107.8,106.65,106.78,47190962,MSFT
2020-11-06,108.91,109.22,107.1,108.75,27997259,MSFT
2020-11-09,110.69,111.17,109.6,110.4,32916118,MSFT
2020-11-10,111.5,111.68,110.58,110.99,66387280,MSFT
2020-11-11,108.31,111.57,107.15,110.43,52955765,MSFT
2020-11-12,108.86,109.37,108.29,108.43,89241904,MSFT
2020-11-13,108.22,108.26,106.7,107.17,17992225,MSFT
2020-11-16,106.67,107.57,105.93,106.31,75770412,MSFT
2020-11-17,108.69,108.94,107.19,107.64,4272782,MSFT
2020-11-18,106.0,107.43,105.3,107.07,70823651,MSFT
2020-11-19,104.87,105.53,104.76,104.92,23240075,MSFT
2020-11-20,106.44,107.45,105.23,106.14,10628777,MSFT
2020-11-23,104.56,105.64,104.4,104.79,70538651,MSFT
2020-11-24,104.58,105.42,103.11,103.53,31743872,MSFT
2020-11-25,103.65,103.94,102.69,103.22,5989318,MSFT
2020-11-26,103.7,104.16,102.84,104.14,85117493,MSFT
2020-11-27,100.74,101.24,99.68,100.04,32622970,MSFT
2020-11-30,98.93,99.02,97.77,98.24,51620305,MSFT
2020-12-01,98.26,99.27,97.01,98.62,50058799,MSFT
2020-12-02,98.62,99.18,98.07,98.1,76983210,MSFT
2020-12-03,97.06,97.36,96.01,96.75,32416938,MSFT
2020-12-04,96.24,96.9,95.56,95.94,82922394,MSFT
2020-12-07,97.28,98.67,95.23,98.32,41121048,MSFT
2020-12-08,98.7,99.09,97.54,97.64,55794305,MSFT
2020-12-09,99.47,99.82,98.61,98.92,85021128,MSFT
2020-12-10,100.33,100.36,99.15,100.35,11892720,MSFT
2020-12-11,99.97,100.01,99.38,99.67,77861827,MSFT
2020-12-14,100.8,100.95,99.7,100.51,22455166,MSFT
2020-12-15,99.58,100.98,97.84,99.83,83887409,MSFT
2020-12-16,98.4,99.12,98.14,98.89,80502898,MSFT
2020-12-17,97.18,97.49,97.06,97.1,76289971,MSFT
2020-12-18,98.14,99.84,97.75,98.64,85245145,MSFT
2020-12-21,97.66,98.67,97.07,98.06,58364354,MSFT
2020-12-22,96.27,98.37,95.16,97.23,14943669,MSFT
2020-12-23,95.24,96.02,94.84,95.46,2394986,MSFT
2020-12-24,99.38,99.71,97.98,98.53,30782151,MSFT
2020-12-25,100.05,100.07,99.33,99.87,22732530,MSFT
2020-12-28,99.78,99.83,99.42,99.73,28993938,MSFT
2020-12-29,98.38,99.43,97.76,98.65,6381774,MSFT
2020-12-30,95.85,96.52,95.66,96.2,42224735,MSFT
2020-12-31,95.53,97.56,95.44,96.76,87309758,MSFT
2021-01-01,98.69,99.24,96.94,97.32,26403214,MSFT
2021-01-04,94.52,95.83,94.35,95.1,30500914,MSFT
2021-01-05,95.85,97.55,95.27,97.08,14123553,MSFT
2021-01-06,98.79,99.52,96.93,98.46,73051965,MSFT
2021-01-07,97.16,97.27,96.8,96.95,42789557,MSFT
2021-01-08,95.69,97.31,94.89,96.12,30616729,MSFT
2021-01-11,94.31,95.51,92.83,95.5,12623450,MSFT
2021-01-12,94.73,97.03,94.72,95.85,38844483,MSFT
2021-01-13,96.97,98.18,94.63,95.7,32167219,MSFT
2021-01-14,93.05,93.7,92.91,93.15,64815852,MSFT
2021-01-15,95.06,95.9,94.67,95.6,63994406,MSFT
2021-01-18,97.71,97.96,95.9,96.19,38898438,MSFT
2021-01-19,97.91,99.12,97.41,98.37,67279294,MSFT
2021-01-20,99.78,100.98,99.59,100.58,52253516,MSFT
2021-01-21,100.77,102.3,100.17,100.31,49287144,MSFT
2021-01-22,101.3,101.55,100.7,100.98,4869980,MSFT
2021-01-25,103.7,104.25,102.2,102.34,7463230,MSFT
2021-01-26,102.41,104.34,102.22,103.78,72359253,MSFT
2021-01-27,103.84,104.18,103.57,103.58,65554835,MSFT
2021-01-28,101.11,103.11,100.74,102.59,40997164,MSFT
2021-01-29,103.14,103.38,102.06,102.74,73433489,MSFT
2021-02-01,100.87,101.77,99.97,101.44,44020334,MSFT
2021-02-02,100.18,101.19,99.45,100.57,67191184,MSFT
2021-02-03,96.63,97.53,96.39,97.24,65608183,MSFT
2021-02-04,98.16,99.43,97.24,97.47,18340881,MSFT
2021-02-05,97.19,98.36,95.66,95.86,53962295,MSFT
2021-02-08,94.97,96.09,94.58,95.04,42548754,MSFT
2021-02-09,94.83,96.35,94.77,95.04,43827719,MSFT
2021-02-10,95.22,95.78,95.19,95.63,52547535,MSFT
2021-02-11,99.28,100.02,98.71,98.84,26313078,MSFT
2021-02-12,98.4,99.65,97.98,99.27,81083372,MSFT
2021-02-15,99.92,100.91,96.7,97.0,33387304,MSFT
2021-02-16,97.11,98.25,95.95,97.3,15096700,MSFT
2021-02-17,97.81,98.62,96.18,96.4,50404617,MSFT
2021-02-18,97.27,97.99,97.0,97.15,69354997,MSFT
2021-02-19,94.98,97.37,94.86,96.1,87214282,MSFT
2021-02-22,93.77,95.35,93.17,95.04,17841767,MSFT
2021-02-23,93.95,94.32,93.32,94.3,45885706,MSFT
2021-02-24,92.8,93.82,92.45,93.38,86344226,MSFT
2021-02-25,90.41,90.74,89.35,90.6,66014587,MSFT
2021-02-26,88.77,89.87,88.09,89.66,82031797,MSFT
2021-03-01,91.5,91.6,89.61,89.71,26944801,MSFT
2021-03-02,93.3,93.46,91.64,91.64,82128524,MSFT
2021-03-03,89.85,91.32,89.43,91.27,40075968,MSFT
2021-03-04,91.14,91.41,90.41,90.77,88713329,MSFT
2021-03-05,92.68,93.53,91.42,91.75,46866515,MSFT
2021-03-08,92.4,92.97,90.7,92.68,88201060,MSFT
2021-03-09,95.12,96.1,94.99,95.32,46322043,MSFT
2021-03-10,97.24,97.3,96.2,96.35,20276504,MSFT
2021-03-11,96.84,96.91,96.03,96.41,55377328,MSFT
2021-03-12,97.68,98.87,97.46,98.71,36276031,MSFT
2021-03-15,102.45,102.95,101.36,101.4,47562541,MSFT
2021-03-16,100.24,101.89,99.89,100.67,78453275,MSFT
2021-03-17,102.62,103.32,100.81,101.03,15907515,MSFT
2021-03-18,97.45,98.59,97.33,98.27,20830655,MSFT
2021-03-19,95.82,98.08,94.94,97.75,25906757,MSFT
2021-03-22,96.44,97.38,95.46,96.38,43599215,MSFT
2021-03-23,97.09,97.86,95.83,96.11,14172946,MSFT
2021-03-24,95.81,96.06,95.16,95.41,37819126,MSFT
2021-03-25,95.33,95.74,94.71,95.22,23104568,MSFT
2021-03-26,94.37,95.71,93.81,95.14,69772116,MSFT
2021-03-29,96.75,97.46,95.86,96.02,8091263,MSFT
2021-03-30,94.94,96.97,94.57,96.49,51346586,MSFT
2021-03-31,96.28,96.29,95.28,95.65,57155663,MSFT
2021-04-01,92.67,94.67,92.1,93.66,39963917,MSFT
2021-04-02,95.21,95.87,94.89,95.73,22348439,MSFT
2021-04-05,97.01,99.05,96.67,98.15,14971366,MSFT
2021-04-06,96.69,98.46,96.45,97.48,28693609,MSFT
2021-04-07,99.72,99.79,98.43,98.5,60597928,MSFT
2021-04-08,95.06,96.08,94.11,96.06,19873708,MSFT
2021-04-09,93.74,93.97,92.95,93.63,26426731,MSFT
2021-04-12,92.6,93.62,91.41,93.28,59470284,MSFT
2021-04-13,96.53,97.25,95.44,95.73,62067996,MSFT
2021-04-14,92.98,94.28,92.54,94.12,82057006,MSFT
2021-04-15,92.84,92.98,92.3,92.87,81546367,MSFT
2021-04-16,96.23,96.57,95.49,95.53,86043054,MSFT
2021-04-19,94.34,95.82,92.41,92.59,89741829,MSFT
2021-04-20,92.69,93.9,92.56,93.69,22226426,MSFT
2021-04-21,93.8,94.6,93.69,94.55,73464235,MSFT
2021-04-22,94.22,94.83,93.74,94.3,79935300,MSFT
2021-04-23,95.85,95.99,93.61,94.69,25544650,MSFT
2021-04-26,98.17,99.1,97.89,99.09,47621724,MSFT
2021-04-27,97.93,98.28,96.62,97.3,58322604,MSFT
2021-04-28,96.29,98.88,96.29,96.86,25831079,MSFT
2021-04-29,95.64,97.22,95.34,96.56,23877618,MSFT
2021-04-30,94.16,95.84,93.03,95.51,89100482,MSFT
2021-05-03,93.49,93.62,92.99,93.44,6128542,MSFT
2021-05-04,96.85,97.55,95.87,96.09,66750491,MSFT
2021-05-05,96.39,97.73,96.32,96.54,43488022,MSFT
2021-05-06,92.01,94.52,91.96,93.77,51108796,MSFT
2021-05-07,92.24,93.15,91.18,92.74,18615382,MSFT
2021-05-10,94.18,94.58,92.25,93.46,8591054,MSFT
2021-05-11,94.84,94.87,93.43,94.19,26993096,MSFT
2021-05-12,92.15,92.58,91.74,91.99,67010030,MSFT
2021-05-13,93.04,93.65,91.54,91.93,23949471,MSFT
2021-05-14,91.35,93.12,91.25,92.42,44764020,MSFT
2021-05-17,92.07,93.89,91.45,93.12,65460954,MSFT
2021-05-18,95.7,96.4,93.04,93.83,23969628,MSFT
2021-05-19,91.51,91.98,90.77,91.04,19404181,MSFT
2021-05-20,93.8,94.72,93.55,94.03,6501037,MSFT
2021-05-21,93.99,94.49,93.44,94.45,48950754,MSFT
2021-05-24,95.25,99.01,94.72,97.48,78518594,MSFT
2021-05-25,103.11,103.31,102.0,102.44,71525938,MSFT
2021-05-26,100.35,103.0,100.03,102.25,32844948,MSFT
2021-05-27,98.44,100.39,97.38,100.21,84041320,MSFT
2021-05-28,101.67,102.25,101.12,101.78,9163844,MSFT
2021-05-31,102.81,103.23,101.35,101.56,46835991,MSFT
2021-06-01,100.46,101.5,100.0,100.87,73219611,MSFT
2021-06-02,99.45,99.79,98.61,99.2,31948294,MSFT
2021-06-03,101.72,102.23,101.26,102.18,80882411,MSFT
2021-06-04,101.78,102.78,100.95,101.5,75564607,MSFT
2021-06-07,97.7,99.91,97.47,99.2,76751254,MSFT
2021-06-08,100.26,100.99,98.09,98.53,27019419,MSFT
2021-06-09,95.82,96.99,95.35,96.7,45824241,MSFT
2021-06-10,97.45,97.77,96.56,97.04,31169220,MSFT
2021-06-11,94.66,96.94,94.59,96.43,54186954,MSFT
2021-06-14,96.19,96.8,94.33,94.8,21627470,MSFT
2021-06-15,96.16,96.43,95.48,95.86,76266558,MSFT
2021-06-16,96.48,96.63,94.88,94.9,53366071,MSFT
2021-06-17,95.55,96.94,94.84,96.16,21920786,MSFT
2021-06-18,99.15,99.26,97.95,98.33,85103169,MSFT
2021-06-21,97.6,98.14,97.02,97.81,53419727,MSFT
2021-06-22,96.73,96.93,96.22,96.82,71459978,MSFT
2021-06-23,98.27,98.89,97.05,97.24,82329622,MSFT
2021-06-24,97.98,99.48,97.32,98.81,67191061,MSFT
2021-06-25,99.47,100.74,98.83,98.89,14957184,MSFT
2021-06-28,100.83,101.16,99.19,99.21,6033994,MSFT
2021-06-29,100.7,100.85,98.54,99.25,54987419,MSFT
2021-06-30,100.74,101.17,99.8,99.87,83665601,MSFT
2021-07-01,101.27,102.41,100.26,101.03,77862132,MSFT
2021-07-02,99.02,100.87,98.94,99.91,47002347,MSFT
2021-07-05,100.37,100.57,98.94,99.18,2541325,MSFT
2021-07-06,98.71,99.94,98.1,99.34,39063732,MSFT
2021-07-07,99.29,99.43,97.32,98.31,52593014,MSFT
2021-07-08,98.3,98.91,97.52,98.62,61451226,MSFT
2021-07-09,99.58,99.82,98.57,99.61,42290949,MSFT
2021-07-12,99.62,99.92,99.34,99.66,78491044,MSFT
2021-07-13,99.21,100.36,97.15,98.73,82338062,MSFT
2021-07-14,97.11,98.4,96.98,97.52,4149842,MSFT
2021-07-15,100.67,101.13,100.45,100.56,72486220,MSFT
2021-07-16,101.66,102.61,101.02,102.16,27876515,MSFT
2021-07-19,100.74,101.55,99.41,100.32,21633629,MSFT
2021-07-20,99.19,99.35,98.8,98.98,56407602,MSFT
2021-07-21,102.62,103.05,102.26,102.27,35877467,MSFT
2021-07-22,104.22,105.5,104.08,105.03,86362094,MSFT
2021-07-23,105.61,106.63,104.41,105.35,75785702,MSFT
2021-07-26,107.54,108.24,107.53,107.54,9972443,MSFT
2021-07-27,105.44,105.49,104.64,104.95,73926215,MSFT
2021-07-28,105.05,105.22,103.92,105.04,16270666,MSFT
2021-07-29,105.53,106.95,105.24,106.46,41538038,MSFT
2021-07-30,103.85,104.65,102.86,103.24,24508070,MSFT
2021-08-02,101.33,103.09,100.98,101.96,51212130,MSFT
2021-08-03,103.63,104.19,103.04,103.42,35526112,MSFT
2021-08-04,103.59,106.32,103.4,105.52,64094044,MSFT
2021-08-05,104.97,105.39,104.22,104.55,13119719,MSFT
2021-08-06,105.72,105.94,103.74,105.16,14263955,MSFT
2021-08-09,107.25,109.31,107.0,108.16,43171867,MSFT
2021-08-10,108.05,109.08,105.86,107.55,55444854,MSFT
2021-08-11,104.85,105.67,104.37,105.23,3214301,MSFT
2021-08-12,106.43,107.61,105.1,105.21,67950660,MSFT
2021-08-13,105.16,105.37,104.14,104.6,50749600,MSFT
2021-08-16,105.84,107.16,104.58,107.04,61576220,MSFT
2021-08-17,107.19,108.0,107.18,107.42,22973226,MSFT
2021-08-18,104.4,107.01,104.06,106.06,50022847,MSFT
2021-08-19,110.22,111.98,109.55,110.58,88625724,MSFT
2021-08-20,110.21,111.43,109.71,109.74,65295713,MSFT
2021-08-23,111.47,111.47,110.12,110.72,89245180,MSFT
2021-08-24,111.95,114.09,111.43,112.1,57030907,MSFT
2021-08-25,113.42,113.77,111.58,113.7,52893388,MSFT
2021-08-26,114.25,114.7,113.95,114.14,48759600,MSFT
2021-08-27,114.73,115.84,114.53,115.38,85364682,MSFT
2021-08-30,115.63,116.0,113.98,115.35,47668200,MSFT
2021-08-31,113.74,113.97,110.9,112.7,67391448,MSFT
2021-09-01,112.52,112.73,111.59,112.37,27592866,MSFT
2021-09-02,112.89,112.98,111.69,112.09,35553614,MSFT
2021-09-03,111.06,112.3,110.27,111.85,34926672,MSFT
2021-09-06,111.7,113.52,109.97,112.21,61548606,MSFT
2021-09-07,111.41,112.29,111.08,111.12,25583621,MSFT
2021-09-08,115.7,115.82,112.67,113.75,85202756,MSFT
2021-09-09,117.91,118.13,116.83,116.92,83984933,MSFT
2021-09-10,114.36,115.47,111.41,112.73,63969555,MSFT
2021-09-13,112.87,113.95,111.73,112.84,67712240,MSFT
2021-09-14,112.76,112.97,111.58,111.58,60431652,MSFT
2021-09-15,105.27,107.32,104.85,106.84,37395282,MSFT
2021-09-16,108.15,108.77,107.08,107.68,73033764,MSFT
2021-09-17,104.71,106.83,103.71,106.65,73986663,MSFT
2021-09-20,107.17,108.32,105.97,106.06,61676343,MSFT
2021-09-21,105.41,105.57,103.83,104.98,57235525,MSFT
2021-09-22,108.1,108.76,106.88,107.03,85688090,MSFT
2021-09-23,109.78,109.89,107.3,109.41,59709335,MSFT
2021-09-24,109.54,110.53,108.97,110.02,30992351,MSFT
2021-09-27,110.71,111.83,110.42,111.42,35981040,MSFT
2021-09-28,111.49,111.84,111.14,111.31,41945554,MSFT
2021-09-29,113.11,113.7,111.3,111.67,21381289,MSFT
2021-09-30,110.97,111.23,108.64,110.37,2484398,MSFT
2021-10-01,110.02,110.63,108.91,110.53,76748988,MSFT
2021-10-04,108.76,110.22,107.73,109.29,48895141,MSFT
2021-10-05,109.41,110.29,109.41,110.08,6320606,MSFT
2021-10-06,111.54,112.6,111.44,111.74,44024831,MSFT
2021-10-07,112.35,113.5,112.31,112.43,16273774,MSFT
2021-10-08,114.34,115.56,114.14,114.82,42264518,MSFT
2021-10-11,120.31,120.77,119.49,120.3,28959609,MSFT
2021-10-12,114.59,116.63,113.57,116.17,65080670,MSFT
2021-10-13,117.87,118.32,116.17,116.3,54061176,MSFT
2021-10-14,115.53,116.11,114.9,115.28,53844729,MSFT
2021-10-15,116.0,116.06,114.31,114.48,21998268,MSFT
2021-10-18,112.25,112.43,111.86,111.97,61092143,MSFT
2021-10-19,111.99,112.89,110.58,112.17,43590006,MSFT
2021-10-20,111.86,113.09,111.62,111.77,7242488,MSFT
2021-10-21,110.89,111.57,110.17,110.67,19535301,MSFT
2021-10-22,109.67,111.3,109.14,110.29,70683249,MSFT
2021-10-25,108.94,110.23,108.5,109.28,87382386,MSFT
2021-10-26,106.84,107.4,103.96,105.1,54972335,MSFT
2021-10-27,108.02,108.89,106.22,107.14,59801540,MSFT
2021-10-28,106.22,106.76,105.8,106.68,63981030,MSFT
2021-10-29,105.55,106.05,104.93,105.06,82589814,MSFT
2021-11-01,104.96,106.85,104.1,105.7,37799800,MSFT
2021-11-02,105.89,106.13,103.57,104.61,7458304,MSFT
2021-11-03,100.04,101.24,99.46,100.9,7752116,MSFT
2021-11-04,103.33,103.53,102.41,102.53,14629422,MSFT
2021-11-05,99.77,99.99,98.8,99.73,52755775,MSFT
2021-11-08,99.5,100.24,98.66,99.45,48563209,MSFT
2021-11-09,99.06,101.22,97.94,99.74,12346383,MSFT
2021-11-10,101.94,102.72,101.57,102.14,23366096,MSFT
2021-11-11,103.66,105.25,103.19,104.32,74876270,MSFT
2021-11-12,103.95,105.25,103.3,104.71,57529998,MSFT
2021-11-15,103.88,104.24,103.31,103.45,14976109,MSFT
2021-11-16,105.05,105.81,101.31,102.81,72859787,MSFT
2021-11-17,104.53,105.03,104.38,104.82,70053567,MSFT
2021-11-18,109.1,109.48,107.86,108.15,2751054,MSFT
2021-11-19,109.26,109.76,107.91,109.25,38125442,MSFT
2021-11-22,107.51,110.22,107.41,108.15,38451687,MSFT
2021-11-23,111.45,113.01,109.92,110.16,5835594,MSFT
2021-11-24,110.17,110.47,108.94,109.55,38321160,MSFT
2021-11-25,109.98,110.34,107.08,108.89,9528273,MSFT
2021-11-26,108.6,108.79,107.48,108.47,52711194,MSFT
2021-11-29,109.82,109.82,108.83,109.66,59153578,MSFT
2021-11-30,109.52,110.88,109.19,110.27,55939265,MSFT
2021-12-01,112.01,113.41,111.89,112.24,37497324,MSFT
2021-12-02,116.53,117.93,114.72,114.85,42200008,MSFT
2021-12-03,113.71,116.5,112.98,115.96,4256150,MSFT
2021-12-06,111.94,112.85,110.94,111.54,75482099,MSFT
2021-12-07,109.86,110.03,108.18,108.47,64010675,MSFT
2021-12-08,109.63,110.17,108.48,108.85,56333949,MSFT
2021-12-09,109.68,110.24,108.23,108.83,7434260,MSFT
2021-12-10,112.77,114.3,112.52,113.0,48288933,MSFT
2021-12-13,114.16,114.71,111.67,113.04,62647589,MSFT
2021-12-14,113.99,115.32,112.84,112.84,49465502,MSFT
2021-12-15,114.77,115.72,113.6,114.77,16674296,MSFT
2021-12-16,118.68,120.35,116.7,116.97,78349934,MSFT
2021-12-17,116.15,117.33,115.6,116.6,55809598,MSFT
2021-12-20,115.18,117.7,114.96,117.65,87108551,MSFT
2021-12-21,115.53,116.03,115.1,115.5,81704435,MSFT
2021-12-22,113.69,114.46,113.54,113.76,43006970,MSFT
2021-12-23,115.46,117.58,115.06,116.28,85379519,MSFT
2021-12-24,113.21,113.68,112.94,113.63,46041855,MSFT
2021-12-27,115.02,115.54,114.61,115.52,74768702,MSFT
2021-12-28,115.17,116.99,113.63,116.97,54369040,MSFT
2021-12-29,119.9,119.96,117.43,118.61,64201895,MSFT
2021-12-30,120.61,121.08,119.88,120.57,41301105,MSFT
2021-12-31,124.68,124.83,121.53,121.84,4136318,MSFT
2022-01-03,117.6,118.04,117.17,117.58,89250111,MSFT
2022-01-04,116.12,116.37,115.43,115.69,3316435,MSFT
2022-01-05,113.17,115.04,112.86,114.62,83218361,MSFT
2022-01-06,117.56,118.77,116.38,116.52,50061666,MSFT
2022-01-07,113.37,114.66,113.27,114.4,75895556,MSFT
2022-01-10,113.69,114.84,111.89,113.14,18189662,MSFT
2022-01-11,113.46,114.09,112.52,112.54,50533118,MSFT
2022-01-12,115.97,116.99,114.62,115.19,35735212,MSFT
2022-01-13,111.73,112.62,111.51,112.5,79663584,MSFT
2022-01-14,109.31,110.43,108.86,110.03,17784918,MSFT
2022-01-17,112.06,112.47,110.76,111.31,79641922,MSFT
2022-01-18,108.57,109.22,106.92,107.45,37826961,MSFT
2022-01-19,109.52,110.27,107.61,108.15,73230778,MSFT
2022-01-20,107.42,108.47,107.06,107.42,50821173,MSFT
2022-01-21,104.6,105.01,103.27,104.66,89608864,MSFT
2022-01-24,105.63,106.09,104.0,104.01,49084049,MSFT
2022-01-25,101.85,103.16,101.6,102.34,47713849,MSFT
2022-01-26,103.42,103.78,101.34,102.72,79384188,MSFT
2022-01-27,103.2,104.14,102.13,103.45,87343484,MSFT
2022-01-28,104.93,106.64,104.39,106.2,87226891,MSFT
2022-01-31,105.28,107.29,105.12,106.27,35193663,MSFT
2022-02-01,106.98,107.15,106.3,106.54,78989602,MSFT
2022-02-02,105.82,106.14,104.06,105.59,82811823,MSFT
2022-02-03,106.11,107.42,105.61,105.64,8970275,MSFT
2022-02-04,107.34,108.61,107.08,107.64,74069436,MSFT
2022-02-07,103.84,104.73,103.7,104.26,27560772,MSFT
2022-02-08,105.81,105.86,105.12,105.53,67212730,MSFT
2022-02-09,104.52,105.83,104.27,104.66,43307725,MSFT
2022-02-10,103.47,105.0,102.66,104.89,61755501,MSFT
2022-02-11,105.19,105.57,104.98,105.56,82790554,MSFT
2022-02-14,108.77,109.26,106.55,107.19,66907495,MSFT
2022-02-15,107.04,109.12,106.72,107.72,73406030,MSFT
2022-02-16,107.62,107.92,106.9,107.1,17454417,MSFT
2022-02-17,107.71,108.31,107.12,107.76,18165150,MSFT
2022-02-18,108.57,109.01,107.61,107.88,76831234,MSFT
2022-02-21,106.81,108.41,106.62,107.6,13924768,MSFT
2022-02-22,106.9,109.25,106.61,108.07,63636190,MSFT
2022-02-23,110.22,110.95,109.56,109.78,26807814,MSFT
2022-02-24,109.49,110.5,108.94,110.14,46247979,MSFT
2022-02-25,110.5,111.1,109.81,110.52,43018621,MSFT
2022-02-28,107.95,108.26,107.21,108.22,56353277,MSFT
2022-03-01,108.99,109.42,107.06,108.09,49840300,MSFT
2022-03-02,105.05,106.39,104.64,104.81,88419177,MSFT
2022-03-03,106.34,108.04,105.24,106.2,5536413,MSFT
2022-03-04,103.75,105.41,102.22,104.61,40868098,MSFT
2022-03-07,105.61,107.08,105.24,107.03,83026456,MSFT
2022-03-08,111.92,113.06,111.42,112.72,9315414,MSFT
2022-03-09,112.86,113.31,111.89,112.06,60375743,MSFT
2022-03-10,115.41,116.76,114.14,114.72,46718835,MSFT
2022-03-11,116.2,117.0,114.66,115.61,77774130,MSFT
2022-03-14,114.24,114.84,114.13,114.62,83578732,MSFT
2022-03-15,112.11,113.37,111.89,113.09,50786696,MSFT
2022-03-16,115.4,116.58,114.09,114.28,71267787,MSFT
2022-03-17,117.31,117.38,116.41,117.12,34961203,MSFT
2022-03-18,118.48,118.9,116.89,117.93,52021068,MSFT
2022-03-21,114.12,115.83,113.34,115.04,18943172,MSFT
2022-03-22,112.46,113.64,111.3,113.12,11279252,MSFT
2022-03-23,113.4,114.31,112.0,112.78,9840237,MSFT
2022-03-24,116.24,116.73,115.13,115.51,10366076,MSFT
2022-03-25,115.19,116.93,114.66,116.17,56935520,MSFT
2022-03-28,117.21,117.74,115.77,116.92,88663864,MSFT
2022-03-29,118.27,119.6,117.87,119.46,46769759,MSFT
2022-03-30,120.39,121.12,118.95,119.15,74157221,MSFT
2022-03-31,119.75,120.66,118.79,119.07,25665383,MSFT
2022-04-01,121.11,122.87,117.62,118.81,51590123,MSFT
2022-04-04,116.85,118.4,115.27,115.37,89785814,MSFT
2022-04-05,115.74,117.14,115.5,116.39,62920953,MSFT
2022-04-06,117.51,118.14,117.15,117.31,26083951,MSFT
2022-04-07,118.89,119.68,118.51,119.37,75149520,MSFT
2022-04-08,117.23,117.25,116.53,117.09,3595133,MSFT
2022-04-11,116.35,117.3,115.0,115.57,9131613,MSFT
2022-04-12,117.52,118.86,115.75,117.53,62612636,MSFT
2022-04-13,118.34,118.59,117.65,118.28,41708735,MSFT
2022-04-14,119.81,122.06,119.17,121.18,75153999,MSFT
2022-04-15,120.11,121.0,119.39,119.52,55635854,MSFT
2022-04-18,120.02,122.06,119.02,120.04,47139205,MSFT
2022-04-19,119.4,120.72,117.67,118.77,66610685,MSFT
2022-04-20,120.56,120.82,117.73,119.5,47380450,MSFT
2022-04-21,118.65,118.97,118.3,118.62,88620671,MSFT
2022-04-22,120.52,122.2,119.42,119.81,5991892,MSFT
2022-04-25,121.52,122.6,120.75,122.14,62336648,MSFT
2022-04-26,124.65,125.93,123.4,123.66,36099993,MSFT
2022-04-27,120.0,121.2,119.63,120.02,30539229,MSFT
2022-04-28,121.45,123.06,121.4,122.06,45376546,MSFT
2022-04-29,122.86,123.78,121.06,123.1,39323881,MSFT
2022-05-02,119.58,121.8,119.57,121.04,81536807,MSFT
2022-05-03,118.68,119.72,118.31,119.34,7495801,MSFT
2022-05-04,119.02,119.75,118.37,119.46,30825003,MSFT
