Date,Open,High,Low,Close,Volume,ticker
2020-08-13,116.77,118.09,115.18,116.24,31700802,GOOGL
2020-08-14,115.62,116.61,115.1,115.19,37029538,GOOGL
2020-08-17,116.37,116.43,113.75,114.97,36107000,GOOGL
2020-08-18,116.76,117.58,116.16,117.21,44534261,GOOGL
2020-08-19,118.51,120.96,118.11,120.07,17063548,GOOGL
2020-08-20,120.83,121.1,120.04,120.37,51573265,GOOGL
2020-08-21,121.01,122.66,118.99,120.63,79581231,GOOGL
2020-08-24,121.87,123.72,120.25,121.15,52196557,GOOGL
2020-08-25,124.95,125.54,122.86,123.56,30106162,GOOGL
2020-08-26,120.62,122.31,119.3,121.29,87610116,GOOGL
2020-08-27,119.31,120.03,118.42,118.47,74708782,GOOGL
2020-08-28,117.71,119.32,116.97,118.82,75745910,GOOGL
2020-08-31,116.67,117.14,116.34,116.53,7548123,GOOGL
2020-09-01,116.07,116.53,114.61,115.37,26187024,GOOGL
2020-09-02,115.49,115.87,115.15,115.63,58033413,GOOGL
2020-09-03,116.95,117.73,116.12,116.74,81250274,GOOGL
2020-09-04,113.07,114.92,113.05,114.55,45740410,GOOGL
2020-09-07,115.61,116.36,115.45,116.33,80341119,GOOGL
2020-09-08,112.83,113.98,112.02,112.7,85572879,GOOGL
2020-09-09,112.63,114.5,112.59,113.91,33913234,GOOGL
2020-09-10,109.86,111.42,109.81,110.75,26123641,GOOGL
2020-09-11,110.67,111.75,107.91,108.28,35078770,GOOGL
2020-09-14,109.87,111.44,107.99,109.64,58439061,GOOGL
2020-09-15,108.06,110.45,106.91,108.9,51607230,GOOGL
2020-09-16,106.37,108.22,106.31,107.41,16035192,GOOGL
2020-09-17,107.93,108.86,106.31,106.62,86395631,GOOGL
2020-09-18,104.81,107.71,104.43,107.6,21745346,GOOGL
2020-09-21,107.17,108.26,106.05,107.57,20377663,GOOGL
2020-09-22,108.13,110.0,107.04,107.59,2010850,GOOGL
2020-09-23,109.11,110.94,108.9,109.76,40517524,GOOGL
2020-09-24,108.83,109.23,107.99,108.41,13886964,GOOGL
2020-09-25,106.43,108.36,105.81,107.56,88988711,GOOGL
2020-09-28,106.49,106.76,106.27,106.61,18438236,GOOGL
2020-09-29,108.92,109.92,108.09,108.99,84583214,GOOGL
2020-09-30,110.96,111.28,110.27,111.06,75761019,GOOGL
2020-10-01,113.82,113.94,113.15,113.79,51853516,GOOGL
2020-10-02,113.72,115.39,113.46,113.8,66441424,GOOGL
2020-10-05,114.59,115.56,113.42,113.55,56174086,GOOGL
2020-10-06,115.01,115.88,113.68,115.42,42140356,GOOGL
2020-10-07,113.93,115.99,113.43,114.67,88577459,GOOGL
2020-10-08,116.08,117.78,115.9,116.51,30313246,GOOGL
2020-10-09,117.68,118.34,117.51,118.15,23584779,GOOGL
2020-10-12,114.97,117.76,114.8,116.73,5720004,GOOGL
2020-10-13,114.46,118.18,114.07,116.64,61687941,GOOGL
2020-10-14,114.89,116.65,114.05,116.47,25096552,GOOGL
2020-10-15,120.47,122.2,119.86,120.3,17354721,GOOGL
2020-10-16,125.29,126.67,125.04,126.21,15581339,GOOGL
2020-10-19,125.45,127.51,125.13,126.07,26949623,GOOGL
2020-10-20,129.35,131.29,125.52,126.2,12743893,GOOGL
2020-10-21,122.23,124.76,119.9,121.13,39337908,GOOGL
2020-10-22,121.3,122.2,121.23,121.69,64102931,GOOGL
2020-10-23,120.91,123.08,119.4,121.76,47066286,GOOGL
2020-10-26,120.84,120.95,118.93,119.48,32748037,GOOGL
2020-10-27,120.28,121.8,119.46,121.29,45529627,GOOGL
2020-10-28,119.15,120.52,117.37,117.96,32157861,GOOGL
2020-10-29,118.07,118.25,117.35,117.58,43739592,GOOGL
2020-10-30,119.31,119.95,117.53,117.96,78302165,GOOGL
2020-11-02,114.48,115.95,114.18,115.38,20547156,GOOGL
2020-11-03,118.11,118.82,117.24,117.29,38937753,GOOGL
2020-11-04,117.53,119.96,116.47,119.66,53048495,GOOGL
2020-11-05,116.42,116.89,115.54,116.75,88302884,GOOGL
2020-11-06,114.85,115.66,113.59,113.86,40600543,GOOGL
2020-11-09,115.8,116.41,114.87,115.21,45923091,GOOGL
2020-11-10,113.15,115.81,113.07,115.22,50601091,GOOGL
2020-11-11,113.35,113.57,112.78,112.78,68517480,GOOGL
2020-11-12,112.58,112.95,111.59,112.26,30599118,GOOGL
2020-11-13,111.91,113.34,111.78,112.12,65622058,GOOGL
2020-11-16,111.02,112.58,109.32,111.9,67861289,GOOGL
2020-11-17,113.25,113.82,112.02,113.69,6635109,GOOGL
2020-11-18,113.82,114.91,113.05,114.57,53956467,GOOGL
2020-11-19,119.29,121.28,118.2,118.42,23047839,GOOGL
2020-11-20,121.88,122.5,120.77,121.52,53607435,GOOGL
2020-11-23,124.17,125.29,122.78,123.12,9165142,GOOGL
2020-11-24,126.29,126.38,124.97,125.66,27761256,GOOGL
2020-11-25,127.15,128.88,127.05,128.83,51589996,GOOGL
2020-11-26,130.59,130.69,129.65,130.59,76037731,GOOGL
2020-11-27,130.13,131.13,126.92,127.79,78685610,GOOGL
2020-11-30,128.42,130.24,128.39,129.91,57642336,GOOGL
2020-12-01,130.34,131.83,129.32,130.17,34855823,GOOGL
2020-12-02,133.04,134.92,133.01,134.17,13402894,GOOGL
2020-12-03,133.23,135.47,132.68,134.5,20816910,GOOGL
2020-12-04,135.98,136.23,135.75,135.89,32015734,GOOGL
2020-12-07,137.79,138.17,136.11,136.81,7500309,GOOGL
2020-12-08,141.99,143.63,140.72,141.18,2105291,GOOGL
2020-12-09,142.16,143.16,141.24,141.74,7778580,GOOGL
2020-12-10,142.19,142.4,141.0,141.14,85966844,GOOGL
2020-12-11,139.75,142.87,139.04,142.04,58453921,GOOGL
2020-12-14,141.88,142.73,139.8,141.01,48754456,GOOGL
2020-12-15,141.87,142.72,141.16,141.53,17484019,GOOGL
2020-12-16,141.19,142.16,141.17,141.61,4301851,GOOGL
2020-12-17,142.22,143.38,141.8,142.42,56799180,GOOGL
2020-12-18,146.27,147.71,145.69,147.61,22213631,GOOGL
2020-12-21,148.0,148.96,145.69,146.63,3140395,GOOGL
2020-12-22,145.63,147.06,144.87,146.83,43352963,GOOGL
2020-12-23,144.24,148.17,141.68,146.4,86449692,GOOGL
2020-12-24,148.12,150.2,147.66,148.32,43629759,GOOGL
2020-12-25,144.3,145.78,142.6,145.26,7517421,GOOGL
2020-12-28,143.25,143.84,142.43,143.53,31419180,GOOGL
2020-12-29,145.33,147.14,141.65,143.53,35125323,GOOGL
2020-12-30,144.7,145.37,143.4,145.07,80359264,GOOGL
2020-12-31,145.03,146.24,144.72,145.05,80299549,GOOGL
2021-01-01,146.63,147.57,143.26,143.84,46366427,GOOGL
2021-01-04,139.68,142.65,139.03,141.68,30873913,GOOGL
2021-01-05,143.41,143.77,141.08,143.11,58806001,GOOGL
2021-01-06,148.42,149.06,146.38,147.04,70110954,GOOGL
2021-01-07,149.88,150.07,147.47,148.01,4814442,GOOGL
2021-01-08,151.5,153.21,147.22,148.63,20530818,GOOGL
2021-01-11,148.85,150.44,148.26,149.95,49989553,GOOGL
2021-01-12,148.13,148.85,146.03,147.49,11799779,GOOGL
2021-01-13,146.45,148.78,145.88,146.76,52612504,GOOGL
2021-01-14,145.36,146.4,145.03,146.15,53385971,GOOGL
2021-01-15,145.88,147.78,145.45,147.04,67176674,GOOGL
2021-01-18,144.91,147.12,143.79,147.06,63326029,GOOGL
2021-01-19,144.2,145.0,142.68,143.93,17875154,GOOGL
2021-01-20,147.86,149.6,145.63,147.03,9229759,GOOGL
2021-01-21,150.09,153.31,148.9,151.75,84179957,GOOGL
2021-01-22,152.0,152.09,149.76,151.13,66406007,GOOGL
2021-01-25,151.39,153.65,149.73,152.34,53309056,GOOGL
2021-01-26,151.59,154.13,151.32,153.2,28821660,GOOGL
2021-01-27,151.59,157.0,151.47,155.52,67567609,GOOGL
2021-01-28,152.84,153.13,149.97,151.48,81098569,GOOGL
2021-01-29,156.97,157.5,155.81,156.12,49489756,GOOGL
2021-02-01,154.28,156.38,153.99,154.91,4316535,GOOGL
2021-02-02,157.89,160.84,157.66,158.64,79849487,GOOGL
2021-02-03,156.9,159.25,156.37,158.99,60423060,GOOGL
2021-02-04,158.54,159.01,156.84,157.97,63357131,GOOGL
2021-02-05,157.4,158.4,156.18,157.68,64069573,GOOGL
2021-02-08,161.01,161.15,158.68,160.4,58749688,GOOGL
2021-02-09,158.08,158.31,157.58,158.0,6237228,GOOGL
2021-02-10,154.83,157.16,153.71,157.04,84447770,GOOGL
2021-02-11,153.37,155.77,152.64,155.77,56954388,GOOGL
2021-02-12,151.49,153.91,148.57,151.07,44928642,GOOGL
2021-02-15,152.24,154.93,151.63,154.81,11593875,GOOGL
2021-02-16,156.8,157.19,155.16,156.57,15062463,GOOGL
2021-02-17,157.76,159.09,155.63,156.62,40953145,GOOGL
2021-02-18,158.05,161.38,157.03,160.1,18054809,GOOGL
2021-02-19,158.26,158.87,155.69,157.44,72486982,GOOGL
2021-02-22,157.25,157.45,156.95,157.34,49720176,GOOGL
2021-02-23,163.15,164.07,161.14,162.5,69730336,GOOGL
2021-02-24,164.44,165.66,162.0,165.55,67340598,GOOGL
2021-02-25,158.91,160.15,157.77,159.07,36697745,GOOGL
2021-02-26,150.25,151.67,149.6,149.78,46387332,GOOGL
2021-03-01,149.43,150.96,146.37,147.07,80908465,GOOGL
2021-03-02,150.96,151.39,148.71,150.06,15635524,GOOGL
2021-03-03,149.45,149.47,148.35,148.88,38271063,GOOGL
2021-03-04,146.52,149.17,145.09,148.39,11760386,GOOGL
2021-03-05,150.52,152.34,148.79,150.16,3930676,GOOGL
2021-03-08,146.83,149.86,145.99,147.85,14827338,GOOGL
2021-03-09,148.35,149.22,146.73,148.54,57472493,GOOGL
2021-03-10,151.09,151.88,150.07,150.81,3834144,GOOGL
2021-03-11,153.48,154.33,152.18,152.21,55936552,GOOGL
2021-03-12,154.18,155.17,152.87,153.42,30437406,GOOGL
2021-03-15,152.04,153.3,150.39,151.85,70001078,GOOGL
2021-03-16,153.24,154.58,152.17,153.4,58116884,GOOGL
2021-03-17,154.14,155.2,151.26,152.31,22300180,GOOGL
2021-03-18,154.75,156.98,154.36,156.1,47067701,GOOGL
2021-03-19,163.7,165.47,162.19,163.72,47441346,GOOGL
2021-03-22,163.61,164.19,160.57,161.64,85833666,GOOGL
2021-03-23,155.11,155.74,154.94,155.45,41952940,GOOGL
2021-03-24,155.47,155.63,152.43,154.36,15099645,GOOGL
2021-03-25,156.75,157.33,153.41,155.54,63414126,GOOGL
2021-03-26,161.49,162.31,157.54,158.66,21465547,GOOGL
2021-03-29,163.56,164.01,160.24,161.94,73907130,GOOGL
2021-03-30,157.26,159.97,154.87,159.75,38610611,GOOGL
2021-03-31,157.5,158.36,157.49,157.56,13828264,GOOGL
2021-04-01,161.73,162.84,160.86,161.37,84669848,GOOGL
2021-04-02,159.43,160.12,156.41,158.29,22628387,GOOGL
2021-04-05,162.09,163.11,160.49,161.59,9769511,GOOGL
2021-04-06,163.75,164.07,159.77,161.04,46894976,GOOGL
2021-04-07,165.0,167.17,162.97,163.42,40026914,GOOGL
2021-04-08,163.78,165.85,163.15,165.67,30917984,GOOGL
2021-04-09,167.08,168.34,166.31,168.15,41447532,GOOGL
2021-04-12,167.47,171.31,166.77,170.81,27384249,GOOGL
2021-04-13,170.44,171.66,167.05,167.87,38170401,GOOGL
2021-04-14,168.6,169.61,168.25,168.91,16746135,GOOGL
2021-04-15,168.72,169.82,167.42,169.07,12434441,GOOGL
2021-04-16,167.53,170.43,166.4,170.15,43043318,GOOGL
2021-04-19,173.29,175.41,173.05,174.15,71076538,GOOGL
2021-04-20,173.93,175.34,171.72,173.41,55598675,GOOGL
2021-04-21,170.48,172.19,169.9,171.3,7632244,GOOGL
2021-04-22,168.35,169.51,167.51,169.15,54285790,GOOGL
2021-04-23,167.16,169.61,166.74,168.32,24676679,GOOGL
2021-04-26,173.68,174.18,169.36,170.77,68169865,GOOGL
2021-04-27,167.3,168.67,166.3,168.37,81623795,GOOGL
2021-04-28,169.56,173.1,167.59,172.09,61271998,GOOGL
2021-04-29,172.06,173.48,169.63,173.13,83751323,GOOGL
2021-04-30,171.73,172.82,170.5,172.54,25576040,GOOGL
2021-05-03,168.11,168.59,167.31,168.51,5302401,GOOGL
2021-05-04,168.74,169.71,165.65,169.39,70699476,GOOGL
2021-05-05,169.62,171.88,169.25,171.67,58762689,GOOGL
2021-05-06,165.75,167.84,165.28,166.34,83900021,GOOGL
2021-05-07,170.44,170.86,168.27,170.12,80388027,GOOGL
2021-05-10,172.87,176.42,171.04,175.44,57417513,GOOGL
2021-05-11,179.59,181.9,174.28,176.66,50928426,GOOGL
2021-05-12,180.88,182.81,178.33,178.38,78744976,GOOGL
2021-05-13,183.09,187.34,183.09,186.55,47448620,GOOGL
2021-05-14,189.95,192.07,188.84,190.94,87585596,GOOGL
2021-05-17,189.39,189.47,186.62,187.96,55451406,GOOGL
2021-05-18,190.05,192.06,187.41,188.04,48457336,GOOGL
2021-05-19,190.41,192.18,187.07,187.64,7775359,GOOGL
2021-05-20,183.72,187.28,180.95,187.25,57280112,GOOGL
2021-05-21,177.3,180.04,176.99,179.47,83420828,GOOGL
2021-05-24,180.91,183.52,180.69,182.1,75461373,GOOGL
2021-05-25,180.72,182.44,178.97,180.12,43813677,GOOGL
2021-05-26,178.67,181.02,174.79,180.79,31050353,GOOGL
2021-05-27,180.88,182.24,180.26,180.47,11392825,GOOGL
2021-05-28,183.95,186.14,183.41,183.49,86819133,GOOGL
2021-05-31,183.55,184.53,182.53,182.63,67231018,GOOGL
2021-06-01,177.68,181.2,177.42,180.13,71866046,GOOGL
2021-06-02,182.06,184.17,180.93,182.02,69001349,GOOGL
2021-06-03,186.72,188.08,186.32,186.88,35885465,GOOGL
2021-06-04,184.92,189.18,184.66,185.93,11168941,GOOGL
2021-06-07,192.8,194.62,190.51,190.78,41895721,GOOGL
2021-06-08,191.03,192.59,190.54,191.83,35591813,GOOGL
2021-06-09,192.39,193.89,189.95,190.11,29201238,GOOGL
2021-06-10,194.27,196.02,193.26,195.62,39771765,GOOGL
2021-06-11,195.64,195.64,191.23,192.85,41128374,GOOGL
2021-06-14,199.35,200.5,196.2,196.6,66229540,GOOGL
2021-06-15,193.22,195.43,193.21,194.96,4502962,GOOGL
2021-06-16,197.08,198.46,193.75,196.71,39482021,GOOGL
2021-06-17,192.79,193.85,191.31,192.46,18102292,GOOGL
2021-06-18,187.73,190.39,186.14,189.67,50365569,GOOGL
2021-06-21,194.73,195.26,192.32,193.54,18607250,GOOGL
2021-06-22,195.2,196.28,194.23,194.34,37644871,GOOGL
2021-06-23,192.84,194.91,192.14,194.62,4566734,GOOGL
2021-06-24,193.18,193.86,191.3,193.2,36753598,GOOGL
2021-06-25,196.34,197.6,193.82,194.92,4891259,GOOGL
2021-06-28,189.68,191.49,188.42,190.14,54800788,GOOGL
2021-06-29,185.02,189.49,183.54,186.42,58571338,GOOGL
2021-06-30,188.68,189.42,184.76,186.02,82046443,GOOGL
2021-07-01,181.51,183.54,179.11,183.34,55040194,GOOGL
2021-07-02,181.56,182.8,179.3,181.14,46760692,GOOGL
2021-07-05,182.77,184.37,179.69,181.03,35646078,GOOGL
2021-07-06,181.89,183.8,180.0,180.7,59870958,GOOGL
2021-07-07,176.9,181.66,176.6,180.1,68858179,GOOGL
2021-07-08,185.1,187.26,182.58,185.79,64152542,GOOGL
2021-07-09,189.04,190.96,187.23,189.39,12799151,GOOGL
2021-07-12,193.33,194.54,191.39,193.83,69875979,GOOGL
2021-07-13,194.89,197.47,192.94,193.87,60811216,GOOGL
2021-07-14,193.1,193.2,192.15,192.23,19871696,GOOGL
2021-07-15,187.47,189.21,185.94,187.33,39455863,GOOGL
2021-07-16,186.64,187.7,184.78,186.27,30712965,GOOGL
2021-07-19,181.04,182.44,178.55,179.44,54483448,GOOGL
2021-07-20,179.65,180.0,175.27,177.66,31177288,GOOGL
2021-07-21,177.05,181.23,174.25,180.29,20673352,GOOGL
2021-07-22,189.54,189.96,183.43,185.84,33448193,GOOGL
2021-07-23,188.25,190.04,188.17,189.28,12121214,GOOGL
2021-07-26,187.76,188.6,184.79,186.46,82468587,GOOGL
2021-07-27,185.38,189.99,182.64,188.28,45815735,GOOGL
2021-07-28,184.78,186.15,183.62,185.72,8245384,GOOGL
2021-07-29,186.42,189.15,185.69,188.66,20050483,GOOGL
2021-07-30,190.27,190.81,187.54,188.42,60769017,GOOGL
2021-08-02,193.07,194.29,191.18,191.53,75785332,GOOGL
2021-08-03,200.86,201.49,198.96,200.89,51322817,GOOGL
2021-08-04,204.09,204.7,202.79,204.45,35952629,GOOGL
2021-08-05,214.23,214.47,213.05,213.5,32522791,GOOGL
2021-08-06,212.45,216.39,210.13,214.35,61615296,GOOGL
2021-08-09,211.98,213.47,210.84,213.21,3982468,GOOGL
2021-08-10,217.04,219.53,215.72,218.63,78701525,GOOGL
2021-08-11,227.47,228.06,223.67,225.79,8424028,GOOGL
2021-08-12,223.69,225.87,223.66,223.67,82855010,GOOGL
2021-08-13,221.46,224.63,221.2,224.14,31292571,GOOGL
2021-08-16,219.17,219.93,218.04,218.5,53244188,GOOGL
2021-08-17,218.89,219.37,217.53,217.86,72741152,GOOGL
2021-08-18,224.4,225.31,221.46,221.58,65412357,GOOGL
2021-08-19,220.22,221.97,219.13,221.39,67587491,GOOGL
2021-08-20,220.05,220.89,219.09,219.26,52045348,GOOGL
2021-08-23,217.94,218.63,212.74,213.84,80848966,GOOGL
2021-08-24,214.76,215.46,212.68,215.44,74591016,GOOGL
2021-08-25,217.99,220.24,217.88,218.76,9039690,GOOGL
2021-08-26,222.33,223.41,219.92,221.31,3118482,GOOGL
2021-08-27,221.44,228.31,220.05,222.51,86580437,GOOGL
2021-08-30,217.52,217.8,216.68,217.54,34558724,GOOGL
2021-08-31,223.74,225.84,223.25,224.82,3835318,GOOGL
2021-09-01,223.08,225.26,220.04,224.75,77439895,GOOGL
2021-09-02,226.11,228.34,221.55,224.32,60816366,GOOGL
2021-09-03,226.67,229.68,225.99,227.5,45108851,GOOGL
2021-09-06,216.77,218.98,216.25,218.84,46185157,GOOGL
2021-09-07,218.12,220.14,216.98,218.74,76324968,GOOGL
2021-09-08,218.02,219.56,215.74,218.35,53476360,GOOGL
2021-09-09,220.57,221.45,217.53,220.0,16241658,GOOGL
2021-09-10,227.55,228.08,224.58,225.64,33147364,GOOGL
2021-09-13,231.45,233.65,226.74,227.76,34697242,GOOGL
2021-09-14,217.87,220.7,215.04,220.42,34107055,GOOGL
2021-09-15,218.66,220.27,217.61,219.21,38649136,GOOGL
2021-09-16,216.43,220.96,215.24,220.2,23388705,GOOGL
2021-09-17,221.34,223.58,220.16,220.95,19751726,GOOGL
2021-09-20,216.97,218.25,212.11,215.99,14139155,GOOGL
2021-09-21,208.34,210.69,207.38,209.67,77285369,GOOGL
2021-09-22,210.07,214.36,208.85,211.94,44654182,GOOGL
2021-09-23,211.39,215.56,209.0,213.42,57531155,GOOGL
2021-09-24,210.45,214.68,209.64,213.49,8223180,GOOGL
2021-09-27,208.14,208.3,206.17,207.02,57851040,GOOGL
2021-09-28,217.68,217.76,212.43,213.99,66029887,GOOGL
2021-09-29,200.86,203.75,200.75,203.09,21180686,GOOGL
2021-09-30,204.85,205.41,201.21,201.89,32252062,GOOGL
2021-10-01,209.58,211.14,209.57,209.9,33765723,GOOGL
2021-10-04,206.64,210.11,205.71,209.45,81408232,GOOGL
2021-10-05,211.47,214.15,208.2,210.49,24050444,GOOGL
2021-10-06,207.48,208.41,205.66,206.15,83912719,GOOGL
2021-10-07,212.13,214.67,209.7,211.48,81301856,GOOGL
2021-10-08,206.07,209.24,205.91,206.69,16678388,GOOGL
2021-10-11,210.89,211.58,207.29,207.8,43722223,GOOGL
2021-10-12,207.79,209.36,205.86,208.47,76195031,GOOGL
2021-10-13,205.72,206.2,203.64,204.65,34041533,GOOGL
2021-10-14,209.26,210.23,207.62,208.14,34148323,GOOGL
2021-10-15,201.15,204.71,200.4,202.97,39761033,GOOGL
2021-10-18,197.02,200.91,195.39,200.6,45164353,GOOGL
2021-10-19,197.28,203.7,197.17,200.63,73111375,GOOGL
2021-10-20,198.39,200.23,196.07,199.27,84189791,GOOGL
2021-10-21,201.64,202.14,198.53,201.12,17023245,GOOGL
2021-10-22,201.17,208.42,198.46,204.69,52313777,GOOGL
2021-10-25,202.23,205.82,200.45,203.74,74348340,GOOGL
2021-10-26,204.59,204.65,201.63,201.88,56193799,GOOGL
2021-10-27,196.64,201.23,196.12,200.13,58848508,GOOGL
2021-10-28,199.63,202.45,198.14,198.94,34214506,GOOGL
2021-10-29,202.54,204.39,201.81,202.05,36468879,GOOGL
2021-11-01,202.69,204.55,200.2,201.39,13090071,GOOGL
2021-11-02,200.1,203.45,199.95,203.04,82897144,GOOGL
2021-11-03,203.31,204.14,202.77,202.85,69703731,GOOGL
2021-11-04,197.14,201.1,194.06,199.88,62903257,GOOGL
2021-11-05,205.54,207.31,202.74,203.21,47065286,GOOGL
2021-11-08,197.76,199.69,197.34,199.53,18587154,GOOGL
2021-11-09,200.23,201.25,199.18,199.7,54778514,GOOGL
2021-11-10,203.64,208.5,202.32,205.34,69901331,GOOGL
2021-11-11,201.51,203.07,200.28,201.43,9541370,GOOGL
2021-11-12,198.33,202.35,196.34,201.37,83085588,GOOGL
2021-11-15,196.1,199.9,192.87,195.76,10031734,GOOGL
2021-11-16,195.0,196.76,191.72,194.09,69103258,GOOGL
2021-11-17,188.8,189.6,188.65,188.99,73042868,GOOGL
2021-11-18,190.53,192.66,186.54,187.88,34132469,GOOGL
2021-11-19,186.65,190.34,185.49,186.18,17494544,GOOGL
2021-11-22,187.95,189.8,185.77,186.76,6322526,GOOGL
2021-11-23,193.11,193.31,190.16,192.38,42757379,GOOGL
2021-11-24,196.71,198.92,192.29,193.52,7069292,GOOGL
2021-11-25,194.63,196.62,193.83,196.0,71757983,GOOGL
2021-11-26,195.29,197.44,193.04,195.96,17873527,GOOGL
2021-11-29,194.65,195.34,194.6,195.22,19512105,GOOGL
2021-11-30,193.34,195.44,192.3,192.41,23464801,GOOGL
2021-12-01,186.61,187.1,184.06,186.31,14916670,GOOGL
2021-12-02,187.97,189.16,185.93,186.68,6534609,GOOGL
2021-12-03,192.82,192.97,190.91,192.46,78974162,GOOGL
2021-12-06,193.19,194.42,192.65,194.28,64607567,GOOGL
2021-12-07,192.26,193.9,189.71,192.53,8845336,GOOGL
2021-12-08,199.21,199.51,197.23,198.56,30420573,GOOGL
2021-12-09,192.8,199.63,192.46,197.14,22170222,GOOGL
2021-12-10,197.43,199.76,194.29,195.06,37386881,GOOGL
2021-12-13,189.78,191.31,188.93,190.93,30110495,GOOGL
2021-12-14,186.98,188.76,184.3,187.73,84431075,GOOGL
2021-12-15,187.34,187.46,186.42,187.02,71708860,GOOGL
2021-12-16,193.53,197.87,193.07,194.12,77009636,GOOGL
2021-12-17,190.78,193.96,188.98,193.53,32473739,GOOGL
2021-12-20,189.52,190.75,187.32,190.05,81741315,GOOGL
2021-12-21,190.4,193.79,187.88,188.09,38620050,GOOGL
2021-12-22,189.17,189.34,186.17,187.46,60146628,GOOGL
2021-12-23,183.8,184.7,181.68,181.82,29040646,GOOGL
2021-12-24,181.34,183.66,180.1,182.37,42868348,GOOGL
2021-12-27,184.38,185.78,183.73,184.85,42699525,GOOGL
2021-12-28,187.8,191.64,184.89,186.07,9090953,GOOGL
2021-12-29,190.77,192.2,187.3,188.26,31100305,GOOGL
2021-12-30,183.98,184.54,181.61,184.01,3805929,GOOGL
2021-12-31,176.83,180.62,176.14,178.52,30057313,GOOGL
2022-01-03,179.52,184.19,179.07,182.89,18875174,GOOGL
2022-01-04,189.11,189.12,185.86,186.71,42718364,GOOGL
2022-01-05,179.02,183.85,178.81,181.66,12627277,GOOGL
2022-01-06,183.15,185.05,180.75,182.48,50343287,GOOGL
2022-01-07,184.15,185.28,180.82,182.7,40586240,GOOGL
2022-01-10,190.21,191.11,184.52,184.66,32636491,GOOGL
2022-01-11,185.77,186.47,185.49,185.49,56592356,GOOGL
2022-01-12,183.69,185.05,183.54,183.93,11443947,GOOGL
2022-01-13,185.47,186.35,183.09,184.72,77472799,GOOGL
2022-01-14,186.23,187.26,183.47,185.38,7891387,GOOGL
2022-01-17,187.65,187.81,182.05,185.35,73488407,GOOGL
2022-01-18,180.44,181.15,177.55,179.31,11404553,GOOGL
2022-01-19,168.65,170.19,168.39,169.88,62374583,GOOGL
2022-01-20,164.24,167.82,163.57,167.57,54671451,GOOGL
2022-01-21,163.19,163.77,160.72,162.75,61534527,GOOGL
2022-01-24,162.57,163.89,162.41,163.62,72441409,GOOGL
2022-01-25,168.08,169.3,165.85,165.9,85173083,GOOGL
2022-01-26,164.75,169.35,164.08,166.82,43034720,GOOGL
2022-01-27,166.12,167.83,165.17,165.81,6176495,GOOGL
2022-01-28,165.0,167.37,164.34,166.14,55521525,GOOGL
2022-01-31,168.44,170.04,166.58,169.85,81617214,GOOGL
2022-02-01,170.34,172.17,166.27,167.72,68863602,GOOGL
2022-02-02,170.96,172.02,170.69,170.69,23469874,GOOGL
2022-02-03,172.74,176.01,171.92,173.04,84028704,GOOGL
2022-02-04,175.2,178.15,173.44,173.99,10689173,GOOGL
2022-02-07,177.47,181.91,176.47,178.79,13770568,GOOGL
2022-02-08,175.98,177.5,175.39,176.59,40116869,GOOGL
2022-02-09,178.71,180.61,177.93,179.79,65283512,GOOGL
2022-02-10,180.19,180.72,176.47,176.89,4384672,GOOGL
2022-02-11,175.09,177.45,174.39,174.55,13389035,GOOGL
2022-02-14,172.34,172.72,170.38,171.33,75559085,GOOGL
2022-02-15,174.67,175.14,172.52,172.85,43371685,GOOGL
2022-02-16,169.73,171.54,166.91,170.03,57269659,GOOGL
2022-02-17,170.06,171.07,169.91,170.31,22244241,GOOGL
2022-02-18,164.35,168.04,161.49,166.93,22649075,GOOGL
2022-02-21,171.1,173.62,169.81,170.34,26406450,GOOGL
2022-02-22,176.7,179.15,175.49,176.27,20180500,GOOGL
2022-02-23,176.44,179.14,176.23,177.13,35914612,GOOGL
2022-02-24,184.73,184.89,181.09,182.66,12966404,GOOGL
2022-02-25,181.55,186.01,181.22,184.67,89669912,GOOGL
2022-02-28,193.03,193.26,191.99,192.27,78337315,GOOGL
2022-03-01,190.25,193.45,189.34,192.76,34491899,GOOGL
2022-03-02,185.41,189.94,185.31,187.44,86377634,GOOGL
2022-03-03,192.37,193.24,191.33,192.76,28442652,GOOGL
2022-03-04,194.87,197.62,191.14,192.45,41726928,GOOGL
2022-03-07,186.85,190.05,185.38,188.98,4666865,GOOGL
2022-03-08,185.09,188.64,184.57,186.86,46167056,GOOGL
2022-03-09,179.43,181.9,178.09,181.52,20407609,GOOGL
2022-03-10,184.53,184.83,178.97,181.09,60848773,GOOGL
2022-03-11,178.58,180.0,176.76,177.71,20389405,GOOGL
2022-03-14,183.42,184.73,181.59,182.72,41836004,GOOGL
2022-03-15,188.7,189.41,182.97,185.09,75982155,GOOGL
2022-03-16,180.1,182.18,178.98,179.69,87364092,GOOGL
2022-03-17,171.44,175.5,170.52,174.92,89074394,GOOGL
2022-03-18,172.41,173.51,171.54,173.25,23251808,GOOGL
2022-03-21,165.47,168.47,164.31,167.38,34816708,GOOGL
2022-03-22,170.36,171.76,166.49,167.16,43629197,GOOGL
2022-03-23,164.9,168.96,164.2,167.15,77758767,GOOGL
2022-03-24,165.39,166.42,163.84,164.92,10618475,GOOGL
2022-03-25,162.6,164.71,161.64,163.4,53908014,GOOGL
2022-03-28,164.32,165.32,161.56,165.02,22970023,GOOGL
