Date,Open,High,Low,Close,Volume,ticker
2020-09-02,136.59,137.33,133.53,135.83,51965228,AMZN
2020-09-03,134.38,137.5,133.7,136.58,85434770,AMZN
2020-09-04,136.81,138.43,134.92,135.39,78509092,AMZN
2020-09-07,138.92,139.68,135.01,136.04,89775635,AMZN
2020-09-08,132.63,133.56,131.45,133.15,56285210,AMZN
2020-09-09,128.55,131.35,128.06,130.59,30150454,AMZN
2020-09-10,129.49,131.33,127.56,129.1,47588908,AMZN
2020-09-11,126.77,127.99,125.94,126.9,73056955,AMZN
2020-09-14,126.05,126.77,123.17,124.98,74517005,AMZN
2020-09-15,125.44,125.87,123.8,124.19,88531872,AMZN
2020-09-16,120.9,122.19,120.26,121.01,27768288,AMZN
2020-09-17,122.35,123.7,118.35,120.38,57850650,AMZN
2020-09-18,118.93,122.15,118.56,121.36,56499387,AMZN
2020-09-21,114.41,115.47,112.89,115.23,66154717,AMZN
2020-09-22,115.72,116.19,115.26,115.46,32986519,AMZN
2020-09-23,113.88,114.69,112.06,113.36,19172734,AMZN
2020-09-24,110.34,110.82,110.15,110.41,39795009,AMZN
2020-09-25,107.56,108.67,106.63,107.01,60129337,AMZN
2020-09-28,103.42,105.39,102.31,104.81,24853369,AMZN
2020-09-29,100.41,103.56,99.86,102.88,65589218,AMZN
2020-09-30,104.31,106.03,101.49,103.37,47338809,AMZN
2020-10-01,101.8,102.22,100.33,100.33,61296950,AMZN
2020-10-02,102.37,103.23,100.98,102.32,53344949,AMZN
2020-10-05,99.08,101.26,98.53,100.27,5949505,AMZN
2020-10-06,100.77,101.8,100.39,101.47,73128534,AMZN
2020-10-07,104.31,104.82,102.57,103.59,80698903,AMZN
2020-10-08,100.94,101.33,98.49,100.65,76833024,AMZN
2020-10-09,104.23,104.82,101.46,102.74,15388215,AMZN
2020-10-12,109.37,109.51,106.21,107.42,38740292,AMZN
2020-10-13,107.66,109.69,105.71,106.2,68523822,AMZN
2020-10-14,107.16,107.81,106.72,107.35,12188523,AMZN
2020-10-15,108.15,108.78,103.69,106.89,50478420,AMZN
2020-10-16,107.59,109.15,106.29,106.95,42495743,AMZN
2020-10-19,106.71,108.41,106.4,106.4,9010063,AMZN
2020-10-20,105.44,105.92,104.37,105.17,51829305,AMZN
2020-10-21,106.71,107.03,106.19,106.74,9886815,AMZN
2020-10-22,107.61,109.96,106.66,108.72,47478968,AMZN
2020-10-23,109.16,109.93,108.15,108.68,3940740,AMZN
2020-10-26,111.37,112.89,110.34,112.23,43689537,AMZN
2020-10-27,114.86,116.72,114.37,114.87,49390813,AMZN
2020-10-28,117.64,118.43,116.32,116.6,58442969,AMZN
2020-10-29,115.83,117.9,114.61,114.83,88909546,AMZN
2020-10-30,117.32,121.65,116.13,119.62,3266321,AMZN
2020-11-02,122.24,125.06,121.57,123.08,83068641,AMZN
2020-11-03,116.24,118.4,115.48,117.57,63238985,AMZN
2020-11-04,115.22,115.87,113.97,114.85,14235211,AMZN
2020-11-05,112.86,113.96,112.19,113.72,59643050,AMZN
2020-11-06,117.26,118.23,114.68,116.08,80055760,AMZN
2020-11-09,118.72,120.01,117.47,119.27,82846066,AMZN
2020-11-10,119.19,121.26,118.56,118.59,12275518,AMZN
2020-11-11,118.06,120.24,118.05,119.28,66407295,AMZN
2020-11-12,120.21,121.93,119.51,121.14,86554548,AMZN
2020-11-13,117.61,118.26,117.08,117.95,18319788,AMZN
2020-11-16,120.09,121.51,118.39,119.53,14125245,AMZN
2020-11-17,116.24,120.6,115.38,118.83,86348344,AMZN
2020-11-18,119.48,121.59,118.44,119.38,40971128,AMZN
2020-11-19,117.5,119.84,117.5,119.35,2814862,AMZN
2020-11-20,116.65,118.08,115.73,116.45,65739174,AMZN
2020-11-23,111.89,114.79,110.88,114.08,35526625,AMZN
2020-11-24,113.72,115.27,113.44,114.27,17590877,AMZN
2020-11-25,116.11,117.67,113.85,114.68,37141332,AMZN
2020-11-26,115.85,116.06,113.27,114.12,58847060,AMZN
2020-11-27,115.55,117.71,115.11,116.84,4766780,AMZN
2020-11-30,118.09,119.05,115.26,116.04,14197253,AMZN
2020-12-01,112.59,114.03,111.04,113.14,22185757,AMZN
2020-12-02,112.39,113.74,110.5,112.39,9571812,AMZN
2020-12-03,112.62,113.11,111.34,112.06,56691625,AMZN
2020-12-04,111.91,112.45,111.45,111.84,46775157,AMZN
2020-12-07,115.13,116.41,114.68,114.75,63951860,AMZN
2020-12-08,116.28,117.27,115.66,116.1,83763342,AMZN
2020-12-09,119.88,120.75,117.19,118.85,45186445,AMZN
2020-12-10,120.76,121.36,119.93,120.55,21405483,AMZN
2020-12-11,119.59,120.73,119.23,120.22,54797260,AMZN
2020-12-14,121.63,124.04,120.7,123.02,22407364,AMZN
2020-12-15,121.01,122.82,120.08,122.44,34298106,AMZN
2020-12-16,123.0,123.73,121.35,123.2,57090543,AMZN
2020-12-17,121.51,122.14,119.66,120.69,36916951,AMZN
2020-12-18,121.37,123.25,120.01,121.05,33319370,AMZN
2020-12-21,119.84,120.33,119.51,120.32,74517003,AMZN
2020-12-22,121.85,122.56,121.23,121.39,38224254,AMZN
2020-12-23,125.46,127.53,124.55,126.32,63760360,AMZN
2020-12-24,133.08,134.65,132.64,133.03,71507391,AMZN
2020-12-25,136.63,137.74,135.62,136.09,18780939,AMZN
2020-12-28,135.48,136.6,134.87,136.13,26241310,AMZN
2020-12-29,140.53,141.31,137.75,138.69,18748379,AMZN
2020-12-30,141.05,142.07,138.73,139.51,70163521,AMZN
2020-12-31,137.3,139.27,136.68,137.84,12851889,AMZN
2021-01-01,138.58,139.59,136.7,137.79,78316217,AMZN
2021-01-04,137.36,138.43,136.81,137.19,27249803,AMZN
2021-01-05,135.92,136.39,134.2,135.56,77258195,AMZN
2021-01-06,140.13,140.49,137.11,139.76,43619122,AMZN
2021-01-07,140.11,142.18,137.81,138.29,78466354,AMZN
2021-01-08,137.35,138.59,135.42,136.96,89610469,AMZN
2021-01-11,139.54,139.81,138.05,139.18,28837880,AMZN
2021-01-12,138.54,139.7,135.52,137.26,22852067,AMZN
2021-01-13,135.26,136.2,131.91,134.06,57020175,AMZN
2021-01-14,134.1,134.72,131.4,131.77,17100477,AMZN
2021-01-15,132.09,133.32,129.75,133.27,40673356,AMZN
2021-01-18,135.4,135.98,134.13,134.48,44727117,AMZN
2021-01-19,132.85,137.14,132.65,135.49,45071279,AMZN
2021-01-20,134.31,134.89,133.97,134.28,32654681,AMZN
2021-01-21,130.03,132.22,129.72,131.82,84249830,AMZN
2021-01-22,132.67,136.24,132.03,134.54,48013345,AMZN
2021-01-25,130.4,130.73,129.66,130.58,3804789,AMZN
2021-01-26,128.65,130.53,127.38,130.12,80010491,AMZN
2021-01-27,126.21,128.91,124.4,126.61,3317535,AMZN
2021-01-28,122.06,126.66,121.56,125.65,89741934,AMZN
2021-01-29,127.17,127.29,124.95,125.38,2673684,AMZN
2021-02-01,125.23,128.96,124.88,128.86,27521870,AMZN
2021-02-02,120.45,122.36,120.07,121.32,12847614,AMZN
2021-02-03,127.27,129.34,123.34,125.06,6892948,AMZN
2021-02-04,121.08,123.25,120.27,122.86,10431960,AMZN
2021-02-05,125.98,126.36,123.29,123.78,51685775,AMZN
2021-02-08,127.54,127.75,124.37,126.09,81315878,AMZN
2021-02-09,124.08,126.36,123.67,124.19,45060234,AMZN
2021-02-10,123.63,124.38,122.21,124.11,32473047,AMZN
2021-02-11,125.2,127.72,124.21,125.58,40275448,AMZN
2021-02-12,125.77,126.22,124.86,125.41,72770326,AMZN
2021-02-15,124.87,125.95,123.08,123.61,37967033,AMZN
2021-02-16,126.0,126.61,122.48,124.27,54553242,AMZN
2021-02-17,121.97,125.04,121.17,124.73,88455533,AMZN
2021-02-18,122.06,123.93,120.18,120.95,40714715,AMZN
2021-02-19,125.51,126.27,122.52,124.69,77975323,AMZN
2021-02-22,123.86,126.92,123.01,125.47,22267424,AMZN
2021-02-23,120.42,121.34,118.84,119.3,40402142,AMZN
2021-02-24,118.52,119.67,117.34,117.36,58433635,AMZN
2021-02-25,123.13,123.62,121.15,121.95,38528719,AMZN
2021-02-26,126.27,127.08,125.89,126.35,8277274,AMZN
2021-03-01,128.34,128.55,126.35,127.27,21082058,AMZN
2021-03-02,124.53,125.16,122.43,122.95,80835088,AMZN
2021-03-03,121.68,122.76,121.62,122.51,38347002,AMZN
2021-03-04,124.87,125.64,124.73,125.51,89466279,AMZN
2021-03-05,126.0,127.96,124.87,126.77,37513774,AMZN
2021-03-08,127.64,129.63,125.51,126.07,84521645,AMZN
2021-03-09,124.33,125.24,123.14,124.29,88084009,AMZN
2021-03-10,125.75,127.72,125.23,126.71,53071741,AMZN
2021-03-11,124.99,127.89,123.62,126.34,19599526,AMZN
2021-03-12,125.73,128.42,124.48,127.43,51201433,AMZN
2021-03-15,129.3,129.38,128.09,128.99,27113276,AMZN
2021-03-16,135.01,137.44,132.31,133.82,34968909,AMZN
2021-03-17,136.38,136.63,133.19,134.58,62736343,AMZN
2021-03-18,134.13,135.89,133.51,135.55,66134528,AMZN
2021-03-19,129.35,131.61,127.73,130.68,33171214,AMZN
2021-03-22,132.71,134.98,130.9,134.05,9566073,AMZN
2021-03-23,135.61,137.84,135.48,136.86,18849521,AMZN
2021-03-24,134.86,138.31,133.59,137.05,11834571,AMZN
2021-03-25,132.84,134.28,129.98,130.76,87091460,AMZN
2021-03-26,130.01,132.29,129.29,129.41,79718414,AMZN
2021-03-29,129.11,129.94,128.61,129.83,49918178,AMZN
2021-03-30,132.33,137.68,132.1,136.03,9100308,AMZN
2021-03-31,139.92,140.05,137.67,137.99,51436617,AMZN
2021-04-01,141.69,143.44,140.17,140.6,61591931,AMZN
2021-04-02,143.46,143.8,141.75,143.33,59540209,AMZN
2021-04-05,148.78,149.92,147.54,147.74,10798643,AMZN
2021-04-06,143.32,145.14,142.74,144.42,15205146,AMZN
2021-04-07,142.94,143.48,140.43,142.04,76694612,AMZN
2021-04-08,137.86,138.84,137.26,138.72,59574366,AMZN
2021-04-09,138.7,141.32,137.68,138.09,47613925,AMZN
2021-04-12,136.98,138.19,136.7,137.27,74658961,AMZN
2021-04-13,135.82,139.82,135.46,137.79,19361637,AMZN
2021-04-14,133.41,135.23,132.38,135.0,37119230,AMZN
2021-04-15,136.95,138.43,134.78,135.47,50198457,AMZN
2021-04-16,134.55,134.64,132.67,133.22,70571448,AMZN
2021-04-19,139.27,141.01,139.05,139.61,13240112,AMZN
2021-04-20,137.15,138.65,134.93,138.24,78024282,AMZN
2021-04-21,145.45,147.82,145.11,146.23,31719064,AMZN
2021-04-22,152.19,152.37,149.07,151.67,56821745,AMZN
2021-04-23,145.82,148.99,144.62,148.04,34734951,AMZN
2021-04-26,152.79,153.97,147.65,151.33,69622014,AMZN
2021-04-27,152.14,154.25,149.15,153.54,63671151,AMZN
2021-04-28,146.94,149.18,144.18,148.79,24232483,AMZN
2021-04-29,150.83,152.19,150.49,150.96,64449030,AMZN
2021-04-30,153.84,154.62,150.23,150.88,83184057,AMZN
2021-05-03,151.03,153.94,149.3,152.23,72482923,AMZN
2021-05-04,149.01,150.29,148.2,149.69,65068501,AMZN
2021-05-05,147.78,151.13,147.77,149.7,33416665,AMZN
2021-05-06,151.57,152.37,148.84,151.25,9055030,AMZN
2021-05-07,151.23,151.38,149.18,150.87,40296121,AMZN
2021-05-10,149.03,150.03,147.73,149.13,28428786,AMZN
2021-05-11,148.14,149.02,147.42,148.83,75737441,AMZN
2021-05-12,146.42,150.35,143.75,145.94,83538485,AMZN
2021-05-13,148.38,149.05,146.47,147.22,26633428,AMZN
2021-05-14,138.81,140.65,137.53,139.54,17796263,AMZN
2021-05-17,143.87,145.48,143.15,144.33,44551267,AMZN
2021-05-18,143.66,145.04,143.47,144.72,3256321,AMZN
2021-05-19,145.45,148.13,145.4,146.4,17120966,AMZN
2021-05-20,151.1,152.61,147.83,149.31,55654970,AMZN
2021-05-21,143.95,146.27,142.74,145.59,28258971,AMZN
2021-05-24,153.26,153.84,152.28,153.08,44578619,AMZN
2021-05-25,151.18,151.97,149.01,149.65,86841453,AMZN
2021-05-26,150.45,151.71,149.64,151.37,84697019,AMZN
2021-05-27,153.45,154.18,151.35,152.63,71386066,AMZN
2021-05-28,158.3,159.88,155.66,157.2,71201020,AMZN
2021-05-31,154.84,157.55,154.03,157.38,38592073,AMZN
2021-06-01,154.34,156.65,151.58,152.89,11697811,AMZN
2021-06-02,152.39,154.34,151.37,154.16,38611597,AMZN
2021-06-03,146.47,147.22,146.25,146.4,32193994,AMZN
2021-06-04,143.48,146.9,142.55,145.96,27847172,AMZN
2021-06-07,142.11,144.86,141.81,144.71,39781064,AMZN
2021-06-08,149.29,151.44,147.96,149.82,27430821,AMZN
2021-06-09,151.51,151.98,148.47,149.1,62115768,AMZN
2021-06-10,151.71,152.0,146.94,147.84,72797064,AMZN
2021-06-11,149.74,151.52,144.38,145.63,87003525,AMZN
2021-06-14,145.1,145.4,141.31,143.15,72285978,AMZN
2021-06-15,143.3,144.48,140.11,141.62,59974081,AMZN
2021-06-16,144.69,147.47,143.29,143.61,49796399,AMZN
2021-06-17,140.67,143.58,138.79,139.76,65781449,AMZN
2021-06-18,138.68,140.4,137.72,139.29,48427535,AMZN
2021-06-21,134.41,135.68,133.93,135.12,88319751,AMZN
2021-06-22,135.33,136.3,133.71,134.78,47002936,AMZN
2021-06-23,136.0,136.11,135.04,135.39,66123877,AMZN
2021-06-24,131.07,132.61,130.76,131.99,66896369,AMZN
2021-06-25,128.8,130.93,128.64,130.5,12168745,AMZN
2021-06-28,129.85,132.54,128.86,130.92,79860016,AMZN
2021-06-29,137.89,137.95,132.6,133.22,8200337,AMZN
2021-06-30,135.03,137.89,134.73,136.09,17927130,AMZN
2021-07-01,137.92,138.14,135.07,135.89,43070769,AMZN
2021-07-02,134.79,136.17,132.13,133.11,85780552,AMZN
2021-07-05,130.08,130.57,126.37,128.66,34906332,AMZN
2021-07-06,130.04,131.76,129.77,130.94,38539762,AMZN
2021-07-07,137.88,137.97,133.14,135.03,78469220,AMZN
2021-07-08,136.58,138.56,134.99,136.2,4720965,AMZN
2021-07-09,140.03,141.52,138.39,140.97,14210867,AMZN
2021-07-12,138.6,140.04,138.14,139.71,72205451,AMZN
2021-07-13,138.39,139.44,136.61,138.65,49105653,AMZN
2021-07-14,146.7,148.76,141.81,143.51,52212851,AMZN
2021-07-15,138.57,141.08,138.34,140.54,77167865,AMZN
2021-07-16,141.42,142.62,139.97,142.49,67723781,AMZN
2021-07-19,143.76,145.16,143.67,143.79,72729322,AMZN
2021-07-20,145.08,146.74,142.5,144.38,69774299,AMZN
2021-07-21,148.21,150.4,146.94,149.97,20963039,AMZN
2021-07-22,145.66,148.02,144.44,147.27,78817027,AMZN
2021-07-23,145.12,147.54,145.04,146.04,68901436,AMZN
2021-07-26,140.66,141.25,139.03,139.73,57378907,AMZN
2021-07-27,136.41,138.41,135.47,136.72,62064280,AMZN
2021-07-28,134.94,135.43,134.0,135.32,34188360,AMZN
2021-07-29,134.52,134.73,132.96,134.3,53904163,AMZN
2021-07-30,133.92,133.93,132.63,133.82,85390370,AMZN
2021-08-02,136.08,137.69,134.19,134.79,71121946,AMZN
2021-08-03,131.87,134.01,131.29,132.97,49492763,AMZN
2021-08-04,127.46,127.58,126.03,127.52,21022360,AMZN
2021-08-05,127.1,128.14,125.8,128.04,57524362,AMZN
2021-08-06,130.24,130.94,128.25,129.3,58626284,AMZN
2021-08-09,127.26,127.48,125.68,126.21,31804849,AMZN
2021-08-10,123.81,126.6,123.7,124.18,12315152,AMZN
2021-08-11,130.65,131.76,127.73,129.08,6139256,AMZN
2021-08-12,131.74,132.11,131.39,132.06,13568910,AMZN
2021-08-13,137.26,138.87,134.18,135.3,37502154,AMZN
2021-08-16,136.75,138.51,136.75,137.37,49021349,AMZN
2021-08-17,137.21,139.56,136.25,137.91,59597343,AMZN
2021-08-18,134.3,136.89,134.06,136.51,56912579,AMZN
2021-08-19,136.76,138.99,136.28,138.31,78966953,AMZN
2021-08-20,137.2,138.24,136.03,137.82,88071612,AMZN
2021-08-23,133.49,137.74,132.44,136.63,82123889,AMZN
2021-08-24,136.61,136.98,136.11,136.7,58360036,AMZN
2021-08-25,137.75,138.34,135.38,136.57,23186304,AMZN
2021-08-26,140.05,141.57,138.6,139.31,68017364,AMZN
2021-08-27,136.79,138.33,136.26,136.57,3154696,AMZN
2021-08-30,145.18,145.64,143.63,144.21,88016711,AMZN
2021-08-31,140.31,141.55,139.25,141.22,14880450,AMZN
2021-09-01,139.26,140.36,138.64,140.04,19869611,AMZN
2021-09-02,144.23,145.86,142.66,143.02,64240646,AMZN
2021-09-03,140.31,140.93,139.52,140.57,89265257,AMZN
2021-09-06,140.63,142.04,136.79,139.23,69939288,AMZN
2021-09-07,138.65,139.89,137.96,139.42,49209221,AMZN
2021-09-08,131.78,135.38,130.09,130.89,57428014,AMZN
2021-09-09,131.22,132.3,128.27,129.56,63774093,AMZN
2021-09-10,126.83,127.82,125.75,127.0,5457843,AMZN
2021-09-13,128.66,128.85,126.21,126.42,14426037,AMZN
2021-09-14,129.96,131.49,126.6,127.89,7685830,AMZN
2021-09-15,126.37,131.26,125.09,129.76,79758458,AMZN
2021-09-16,137.88,138.11,133.2,134.14,77890989,AMZN
2021-09-17,136.05,139.54,135.47,138.49,18534045,AMZN
2021-09-20,145.39,146.7,140.92,141.72,58288894,AMZN
2021-09-21,140.31,142.17,140.14,141.71,78262184,AMZN
2021-09-22,141.73,146.91,141.66,145.06,46332361,AMZN
2021-09-23,139.98,143.39,139.89,142.09,39929182,AMZN
2021-09-24,142.55,143.15,140.24,141.91,34901405,AMZN
2021-09-27,144.86,147.17,143.47,146.51,86741988,AMZN
2021-09-28,148.19,149.91,146.81,149.16,63003190,AMZN
2021-09-29,146.66,147.6,144.54,144.85,45067940,AMZN
2021-09-30,141.53,143.16,140.79,143.13,34848997,AMZN
2021-10-01,146.79,147.73,145.82,146.08,68399685,AMZN
2021-10-04,150.12,150.58,148.0,148.17,32700992,AMZN
2021-10-05,148.72,151.82,147.81,151.79,78561704,AMZN
2021-10-06,144.34,147.11,141.94,146.24,13855830,AMZN
2021-10-07,142.7,143.32,140.69,142.43,34710497,AMZN
2021-10-08,141.73,142.28,141.27,141.8,54576783,AMZN
2021-10-11,139.35,140.36,138.51,138.98,76388626,AMZN
2021-10-12,135.99,139.6,135.51,139.02,70814695,AMZN
2021-10-13,137.89,139.82,137.7,139.2,62826649,AMZN
2021-10-14,140.94,141.33,139.15,140.4,10603961,AMZN
2021-10-15,140.98,141.59,139.74,140.15,12333541,AMZN
2021-10-18,143.9,145.04,140.58,142.02,50672420,AMZN
2021-10-19,143.95,144.84,143.44,144.59,75637162,AMZN
2021-10-20,144.07,145.82,143.15,145.24,87525154,AMZN
2021-10-21,140.1,142.69,139.41,141.63,19805329,AMZN
2021-10-22,144.3,146.73,144.25,145.8,63594594,AMZN
2021-10-25,143.4,149.57,142.95,146.67,37856283,AMZN
2021-10-26,150.82,151.36,147.98,148.19,79882434,AMZN
2021-10-27,148.15,149.93,147.29,148.92,67431785,AMZN
2021-10-28,142.86,144.29,141.76,144.01,83841214,AMZN
2021-10-29,144.94,146.93,142.37,146.0,38726108,AMZN
2021-11-01,144.91,147.53,143.67,144.13,62384278,AMZN
2021-11-02,140.63,142.13,140.26,140.56,23793919,AMZN
2021-11-03,143.39,144.9,142.08,144.68,29894837,AMZN
2021-11-04,145.37,145.53,143.12,143.91,35350748,AMZN
2021-11-05,145.3,146.6,143.12,144.98,45290047,AMZN
2021-11-08,147.58,149.77,143.99,147.98,8245333,AMZN
2021-11-09,153.3,153.63,152.23,153.42,12798490,AMZN
2021-11-10,149.48,150.21,146.85,147.71,71876099,AMZN
2021-11-11,146.52,147.47,144.46,145.53,28553441,AMZN
2021-11-12,147.59,148.24,144.21,147.85,69717067,AMZN
2021-11-15,147.42,148.72,144.69,145.9,19839740,AMZN
2021-11-16,132.9,136.78,132.26,136.15,55717430,AMZN
2021-11-17,137.68,138.44,136.43,136.73,2196618,AMZN
2021-11-18,136.22,139.66,135.53,137.56,38280043,AMZN
2021-11-19,139.06,140.8,138.29,140.1,24244026,AMZN
2021-11-22,140.49,141.03,139.34,140.96,23925093,AMZN
2021-11-23,142.5,142.81,139.29,139.79,80714102,AMZN
2021-11-24,140.25,141.25,139.43,140.6,15236680,AMZN
2021-11-25,140.34,143.23,139.85,140.66,15763170,AMZN
2021-11-26,140.09,140.77,138.65,139.3,53492819,AMZN
2021-11-29,137.11,141.36,135.83,140.24,9844249,AMZN
2021-11-30,141.03,143.41,140.13,141.48,70312741,AMZN
2021-12-01,139.5,140.5,138.45,138.58,27286457,AMZN
2021-12-02,140.24,143.21,139.49,141.85,25493953,AMZN
2021-12-03,145.37,146.31,143.91,144.58,63397249,AMZN
2021-12-06,145.92,148.79,143.72,147.23,62826070,AMZN
2021-12-07,136.58,139.13,135.87,138.92,8468753,AMZN
2021-12-08,140.66,140.76,138.15,139.44,72165443,AMZN
2021-12-09,139.25,141.25,138.59,139.23,37023612,AMZN
2021-12-10,137.43,138.21,133.53,136.41,9131832,AMZN
2021-12-13,138.46,140.75,137.8,138.29,73574667,AMZN
2021-12-14,132.41,134.77,131.08,134.03,80647149,AMZN
2021-12-15,139.22,140.17,136.13,137.79,50414335,AMZN
2021-12-16,139.66,140.69,135.54,139.1,3273966,AMZN
2021-12-17,138.3,139.05,136.0,137.75,69121022,AMZN
2021-12-20,141.56,143.06,140.86,142.2,85819791,AMZN
2021-12-21,142.04,144.74,139.89,143.78,84580263,AMZN
2021-12-22,147.18,149.0,144.41,144.98,88598980,AMZN
2021-12-23,142.29,144.06,140.16,141.12,87475261,AMZN
2021-12-24,143.16,143.64,141.26,142.89,10906906,AMZN
2021-12-27,146.51,148.24,146.17,147.46,50020487,AMZN
2021-12-28,153.33,155.1,150.51,151.17,61736846,AMZN
2021-12-29,145.84,148.04,143.79,147.17,31132740,AMZN
2021-12-30,150.57,153.02,149.04,151.81,47427084,AMZN
2021-12-31,160.91,163.43,154.12,157.31,11726688,AMZN
2022-01-03,161.42,162.65,158.27,160.37,35862437,AMZN
2022-01-04,160.77,164.0,158.38,159.2,30149039,AMZN
2022-01-05,155.46,157.12,152.21,154.26,11167679,AMZN
2022-01-06,154.84,156.76,150.05,151.4,20903470,AMZN
2022-01-07,150.31,150.37,148.68,149.65,60714451,AMZN
2022-01-10,151.48,152.25,150.22,150.65,80200339,AMZN
2022-01-11,151.17,153.31,149.09,152.57,86194971,AMZN
2022-01-12,150.35,150.92,148.95,150.25,56563942,AMZN
2022-01-13,142.78,146.94,142.12,145.13,53862624,AMZN
2022-01-14,143.36,145.1,141.11,143.93,15520731,AMZN
2022-01-17,139.93,140.38,139.79,139.93,20128003,AMZN
2022-01-18,145.21,145.41,142.66,144.08,55162793,AMZN
2022-01-19,142.41,143.18,139.75,140.36,63536852,AMZN
2022-01-20,140.85,142.61,140.44,141.87,70384820,AMZN
2022-01-21,142.81,144.74,141.62,144.46,2510273,AMZN
2022-01-24,141.88,142.54,140.12,141.46,75317019,AMZN
2022-01-25,143.24,145.7,142.34,144.58,68608962,AMZN
2022-01-26,146.77,146.89,142.14,144.15,26204654,AMZN
2022-01-27,143.63,144.51,140.85,141.71,75428718,AMZN
2022-01-28,137.39,139.75,135.51,138.84,60006614,AMZN
2022-01-31,139.5,139.95,138.59,139.15,50728178,AMZN
2022-02-01,144.36,146.18,141.94,142.4,8046249,AMZN
2022-02-02,135.33,136.95,134.86,136.66,37261786,AMZN
2022-02-03,137.74,138.72,137.13,138.45,22090868,AMZN
2022-02-04,137.87,138.76,137.74,137.97,44128900,AMZN
2022-02-07,137.69,137.69,134.37,135.7,80852273,AMZN
2022-02-08,136.05,137.49,133.59,135.36,54986572,AMZN
2022-02-09,134.95,135.49,134.19,135.29,37691281,AMZN
2022-02-10,135.56,136.83,135.01,135.09,82432543,AMZN
2022-02-11,137.49,138.34,136.42,137.44,9213734,AMZN
2022-02-14,135.0,135.77,133.07,134.76,74974264,AMZN
2022-02-15,141.3,143.71,138.25,140.59,11429507,AMZN
2022-02-16,143.65,145.31,142.92,143.3,57232387,AMZN
2022-02-17,142.42,144.27,140.91,141.45,53234343,AMZN
2022-02-18,135.66,136.06,134.69,135.66,24850323,AMZN
2022-02-21,135.16,136.77,134.87,135.59,73847235,AMZN
2022-02-22,133.92,135.35,133.87,134.39,22072360,AMZN
2022-02-23,134.2,136.59,133.45,136.56,60137541,AMZN
2022-02-24,137.96,138.79,136.7,138.71,46020048,AMZN
2022-02-25,147.3,147.43,142.17,144.58,23782054,AMZN
2022-02-28,144.06,144.27,143.07,144.2,32148185,AMZN
2022-03-01,147.46,147.85,145.75,146.71,16284764,AMZN
2022-03-02,146.68,148.13,145.15,145.41,58359274,AMZN
2022-03-03,143.47,145.26,142.02,144.28,57605990,AMZN
2022-03-04,148.58,149.84,146.37,149.19,66884411,AMZN
2022-03-07,149.55,152.16,148.45,148.81,38717610,AMZN
2022-03-08,146.98,148.87,145.94,148.52,61297044,AMZN
2022-03-09,148.79,149.09,146.88,147.46,53623364,AMZN
2022-03-10,149.56,151.03,148.42,148.57,77822376,AMZN
2022-03-11,150.87,151.49,149.89,150.58,43973871,AMZN
2022-03-14,150.6,150.91,149.21,150.28,13667437,AMZN
2022-03-15,147.75,149.1,144.86,146.69,49505607,AMZN
2022-03-16,147.96,149.36,146.18,147.87,11079641,AMZN
2022-03-17,141.44,146.92,141.44,145.37,61624885,AMZN
2022-03-18,145.06,146.42,144.27,144.35,15225658,AMZN
2022-03-21,143.62,145.76,142.92,145.14,14762537,AMZN
2022-03-22,145.2,146.12,145.04,146.04,74452442,AMZN
2022-03-23,138.32,139.33,137.58,139.01,50872177,AMZN
2022-03-24,143.62,145.37,142.39,144.33,86854847,AMZN
2022-03-25,144.29,146.99,144.15,146.97,34023123,AMZN
2022-03-28,150.21,153.98,149.53,153.38,53983523,AMZN
2022-03-29,161.9,163.43,161.04,162.1,8829842,AMZN
2022-03-30,158.99,159.52,158.45,158.96,18442572,AMZN
2022-03-31,157.81,159.27,156.57,157.15,77325495,AMZN
2022-04-01,155.93,158.32,154.68,158.1,86837340,AMZN
2022-04-04,160.88,161.77,159.69,161.44,70392460,AMZN
2022-04-05,161.07,161.13,158.95,159.75,24972669,AMZN
2022-04-06,158.11,160.79,157.23,158.75,68136127,AMZN
2022-04-07,161.52,162.73,160.17,162.55,3523766,AMZN
2022-04-08,162.97,164.73,159.01,159.53,41915594,AMZN
2022-04-11,157.48,161.89,157.13,160.32,81998364,AMZN
2022-04-12,162.77,164.92,161.99,164.18,64364075,AMZN
2022-04-13,161.38,164.4,159.41,163.29,32150988,AMZN
2022-04-14,165.2,166.94,163.58,166.09,57246307,AMZN
2022-04-15,171.27,172.31,164.8,165.69,77289956,AMZN
2022-04-18,158.35,160.37,156.79,160.11,30887149,AMZN
2022-04-19,157.77,158.85,157.03,158.23,46848752,AMZN
2022-04-20,156.62,158.35,156.4,157.52,6687846,AMZN
2022-04-21,155.06,157.02,154.09,156.33,27630154,AMZN
2022-04-22,157.75,159.48,156.35,156.36,2734002,AMZN
2022-04-25,156.89,160.01,156.51,157.64,29120664,AMZN
2022-04-26,160.38,160.62,156.72,158.53,8032366,AMZN
2022-04-27,161.48,163.22,157.72,159.04,19045913,AMZN
2022-04-28,156.68,159.2,156.38,157.45,18348394,AMZN
2022-04-29,158.97,159.09,155.08,156.57,88133643,AMZN
2022-05-02,153.25,155.47,151.89,155.16,3849973,AMZN
2022-05-03,153.64,155.03,152.26,153.04,60855679,AMZN
2022-05-04,159.28,159.54,156.25,157.47,87117451,AMZN
